idx,Base salt,Initial loading,Final loading,Fitness
322,AlAsO4,0,4.0,2.607843137254902
3263,BaCl2,1,4.0,2.3855855855855856
2042,VBr4,2,4.0,2.977049180327869
429,LaCl3,0,6.0,2.231329690346084
3592,PbCl2,2,4.0,2.927927927927928
3123,NiBr3,3,9.0,2.293577981651376
219,Na2CO3,0,10.0,1.5046296296296295
1672,BeBr2,4,9.0,1.7422934648581996
2057,BaI2,8,12.0,1.8545454545454545
2292,BeF2,7,8.0,1.437246963562753
4105,ZrBr4,4,5.0,2.9186991869918697
948,Ba(H2PO4)2,0,1.0,2.7777777777777777
733,Zn3(AsO4)2,4,8.0,3.083333333333334
1941,GeBr2,2,4.0,2.5634146341463415
3873,BaI2,4,6.0,2.7731092436974794
1995,SrCl2,1,2.0,2.5623342175066313
2323,CaI2,6,7.0,2.3777777777777778
745,Pb(IO3)2,2,6.0,3.655172413793104
1340,GaCl3,0,4.0,2.1480392156862744
287,VF4,0,5.0,1.8823880597014928
3402,YI3,3,6.0,3.068527918781726
2370,GeF4,0,8.0,1.845925925925926
910,CoPO4,9,11.0,1.9
1210,NaF,0,2.0,1.790059347181009
815,Sr2As2O7,0,2.0,3.44
3793,ScI3,6,9.0,2.2363636363636363
800,Mg(ClO4)2,4,7.0,1.822222222222222
2348,LaI3,7,8.0,2.75531914893617
2924,SnF4,2,5.0,2.3844155844155845
3668,LaI3,1,3.0,3.896995708154506
356,KIO3,0,6.0,2.1
40,Li2S,5,9.0,1.3474137931034482
794,CaCl2,0,1.0,1.8867562380038387
2610,YCl3,1,7.0,1.9085173501577288
751,CaCl2,2,4.0,1.5260196905766523
995,LiClO4,3,4.0,1.4499999999999995
2407,BeF2,0,8.0,1.4384724186704383
3694,CaCl2,1,2.0,1.8413793103448275
2533,CuF2,2,9.0,1.826732673267327
1451,NaBr,0,3.0,1.9314227226202665
3471,SnF4,5,8.0,2.046783625730994
2643,LiI,0,3.0,2.355275895450146
1126,LiBr,0,4.0,1.8232118758434548
3650,CoCl3,7,9.0,1.6190476190476188
733,BeBr2,4,8.0,1.8396946564885497
1400,PbCl2,0,6.0,2.6312499999999996
1702,RbBr,0,3.0,2.3194888178913735
3805,VI2,9,12.0,1.8302872062663185
1319,YCl3,2,9.0,1.508437270726339
3865,BeI2,9,12.0,1.8086956521739133
414,AlF3,3,9.0,1.5052424639580604
3599,MgI2,0,1.0,3.686567164179104
47,Li2Se,5,7.0,1.5853242320819114
3407,LiI,1,2.0,2.652370203160271
1361,CrI3,0,9.0,2.4015486725663715
2805,MgBr2,1,4.0,2.3202247191011236
1433,BaCl2,1,8.0,1.995893223819302
252,MgF2,0,12.0,1.3725091500610005
2987,ZrBr4,0,4.0,3.0134453781512605
